none_Order_Date_ok,none_PID_ok,none_Product_Container_nk,"none_Product_Name_nk",sum_Fill_Time_ok
2001-04-29 00:00:00,39643,MEDIUM BOX,"210 Trimline Phone, White",12
2001-04-29 00:00:00,39644,WRAP BAG,"TOPS Voice Message Log Book, Flash Format",12
2001-04-29 00:00:00,39646,LARGE BOX,"Hon 4060 Series Tables",12
2001-04-29 00:00:00,39647,JUMBO DRUM,"Canon Imageclass D680 Copier / Fax",12
2001-04-30 00:00:00,39662,SMALL BOX,"Staples Colored Interoffice Envelopes",12
2001-04-30 00:00:00,39663,SMALL BOX,"Strathmore Photo Mount Cards",12
2001-04-30 00:00:00,39664,SMALL BOX,"Xerox 1998",12
2001-04-30 00:00:00,39665,SMALL PACK,"80 Minute CD-R Spindle, 100/Pack - Staples",12
2001-04-30 00:00:00,39666,LARGE BOX,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",12
2001-05-02 00:00:00,39695,SMALL BOX,"Microsoft Natural Multimedia Keyboard",12
2001-05-02 00:00:00,39696,SMALL BOX,"Acco D-Ring Binder w/DublLock®",12
2001-05-03 00:00:00,39709,WRAP BAG,"Staples Vinyl Paper Clips",12
2001-05-03 00:00:00,39710,SMALL BOX,"Rogers® Deluxe File Chest",12
2001-05-03 00:00:00,39711,SMALL BOX,"IBM Numeric Access II Keypad, 17-Key, Black",12
2001-05-03 00:00:00,39712,LARGE BOX,"Canon PC1080F Personal Copier",12
2001-05-03 00:00:00,39713,WRAP BAG,"Avery Hi-Liter Pen Style Six-Color Fluorescent Set",12
2001-05-03 00:00:00,39714,SMALL BOX,"Recycled Premium Regency Composition Covers",12
2001-05-03 00:00:00,39715,WRAP BAG,"Binney & Smith Crayola® Metallic Crayons, 16-Color Pack",12
2001-05-03 00:00:00,39729,SMALL BOX,"Xerox 1933",12
2001-05-03 00:00:00,39730,SMALL BOX,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",12
2001-05-03 00:00:00,39731,WRAP BAG,"Binney & Smith Crayola® Metallic Crayons, 16-Color Pack",12
2001-05-03 00:00:00,39732,SMALL BOX,"5165",12
2001-05-03 00:00:00,39733,JUMBO BOX,"Hon 4-Shelf Metal Bookcases",12
2001-05-03 00:00:00,39734,MEDIUM BOX,"Harmony HEPA Quiet Air Purifiers",12
2001-05-03 00:00:00,39735,SMALL BOX,"Fellowes Presentation Covers for Comb Binding Machines",12
2001-05-06 00:00:00,39780,JUMBO BOX,"Okidata ML320 Series Turbo Dot Matrix Printers",12
2001-05-06 00:00:00,39781,SMALL BOX,"StarTAC 7760",12
2001-05-06 00:00:00,39782,JUMBO BOX,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",12
2001-05-06 00:00:00,39783,SMALL BOX,"Avery Non-Stick Heavy Duty View Round Locking Ring Binders",12
2001-05-06 00:00:00,39784,SMALL BOX,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",12
2001-05-06 00:00:00,39785,SMALL BOX,"Computer Printout Paper with Letter-Trim Perforations",12
2001-05-06 00:00:00,39786,SMALL PACK,"Acme® Preferred Stainless Steel Scissors",12
2001-05-06 00:00:00,39787,MEDIUM BOX,"Tenex Chairmats For Use With Carpeted Floors",12
2001-05-06 00:00:00,39788,JUMBO BOX,"Balt Solid Wood Round Tables",12
2001-05-06 00:00:00,39789,SMALL BOX,"5125",12
2001-05-06 00:00:00,39790,SMALL PACK,"Boston Home & Office Model 2000 Electric Pencil Sharpeners",12
2001-05-06 00:00:00,39791,SMALL PACK,"Staples SlimLine Pencil Sharpener",12
2001-05-06 00:00:00,39792,SMALL BOX,"Xerox 20",12
2001-05-06 00:00:00,39793,SMALL BOX,"Deflect-o SuperTray??? Unbreakable Stackable Tray, Letter, Black",12
2001-05-07 00:00:00,39794,WRAP BAG,"Newell 321",12
2001-05-07 00:00:00,39795,SMALL BOX,"Xerox 1891",12
2001-05-08 00:00:00,39836,LARGE BOX,"Luxo Economy Swing Arm Lamp",12
2001-05-08 00:00:00,39837,WRAP BAG,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",12
2001-05-08 00:00:00,39838,JUMBO BOX,"Anderson Hickey Conga Table Tops & Accessories",12
2001-05-08 00:00:00,39839,SMALL BOX,"Alphabetical Labels for Top Tab Filing",12
2001-05-08 00:00:00,39840,WRAP BAG,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",12
2001-05-08 00:00:00,39841,SMALL PACK,"Accessory9",12
2001-05-08 00:00:00,39842,SMALL BOX,"Accessory19",12
2001-05-09 00:00:00,39880,SMALL BOX,"Xerox 1884",12
2001-05-09 00:00:00,39881,SMALL BOX,"Fellowes Bankers Box??? Recycled Super Stor/Drawer®",12
2001-05-09 00:00:00,39896,SMALL BOX,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags",12
2001-05-09 00:00:00,39897,SMALL BOX,"Logitech Cordless Elite Duo",12
2001-05-11 00:00:00,39920,LARGE BOX,"Carina Media Storage Towers in Natural & Black",12
2001-05-11 00:00:00,39921,SMALL PACK,"Sony Silver 80 Minute CD-R",12
2001-05-11 00:00:00,39922,SMALL BOX,"DPC 650 Piper",12
2001-05-11 00:00:00,39923,SMALL PACK,"Acme Kleencut® Forged Steel Scissors",12
2001-05-11 00:00:00,39924,SMALL BOX,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",12
2001-05-11 00:00:00,39925,MEDIUM BOX,"Canon P1-DHIII Palm Printing Calculator",12
2001-05-11 00:00:00,39926,SMALL BOX,"Vinyl Sectional Post Binders",12
2001-05-11 00:00:00,39927,SMALL BOX,"Xerox 1911",12
2001-05-12 00:00:00,39963,SMALL PACK,"Nu-Dell Oak Frame",12
2001-05-12 00:00:00,39964,JUMBO BOX,"Bretford CR8500 Series Meeting Room Furniture",12
2001-05-12 00:00:00,39965,MEDIUM BOX,"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room",12
2001-05-12 00:00:00,39966,WRAP BAG,"Newell 345",12
2001-05-13 00:00:00,39995,SMALL BOX,"Quality Park Security Envelopes",12
2001-05-13 00:00:00,39996,SMALL BOX,"Xerox 1923",12
2001-05-13 00:00:00,39997,SMALL BOX,"Xerox 222",12
2001-05-13 00:00:00,39998,SMALL BOX,"Micro Innovations Media Access Pro Keyboard",12
2001-05-13 00:00:00,39999,SMALL PACK,"Hewlett-Packard 4.7GB DVD+R Discs",12
2001-05-13 00:00:00,40000,MEDIUM BOX,"Holmes HEPA Air Purifier",12
2001-05-13 00:00:00,40001,SMALL BOX,"Avery 482",12
2001-05-13 00:00:00,40011,SMALL BOX,"i50sx",12
2001-05-13 00:00:00,40012,SMALL BOX,"Xerox 1962",12
2001-05-14 00:00:00,40027,SMALL BOX,"Eldon Wave Desk Accessories",12
2001-05-14 00:00:00,40034,SMALL PACK,"Maxell 74 Minute CDR, 10/Pack",12
2001-05-14 00:00:00,40035,SMALL BOX,"Xerox 2",12
2001-05-14 00:00:00,40036,WRAP BAG,"Accessory40",12
2001-05-14 00:00:00,40037,WRAP BAG,"Sanford Liquid Accent Highlighters",12
2001-05-14 00:00:00,40038,SMALL BOX,"Accohide Poly Flexible Ring Binders",12
2001-05-14 00:00:00,40039,JUMBO DRUM,"Global Commerce??? Series Low-Back Swivel/Tilt Chairs",12
2001-05-14 00:00:00,40040,SMALL BOX,"Xerox 204",12
2001-05-14 00:00:00,40041,SMALL BOX,"Computer Printout Index Tabs",12
2001-05-16 00:00:00,40054,SMALL BOX,"Microsoft Wireless Optical Desktop",12
2001-05-16 00:00:00,40055,WRAP BAG,"Newell 319",12
2001-05-16 00:00:00,40056,WRAP BAG,"Staples Bulldog Clip",12
2001-05-16 00:00:00,40057,WRAP BAG,"Newell 33",12
2001-05-16 00:00:00,40058,WRAP BAG,"Newell 341",12
2001-05-16 00:00:00,40059,SMALL BOX,"Acco 6 Outlet Guardian Premium Plus Surge Suppressor",12
2001-05-16 00:00:00,40060,SMALL PACK,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",12
2001-05-16 00:00:00,40061,JUMBO DRUM,"Canon S750 Color Inkjet Printer",12
2001-05-16 00:00:00,40062,JUMBO DRUM,"Epson DFX5000+ Dot Matrix Printer",12
2001-05-16 00:00:00,40063,WRAP BAG,"Peel-Off® China Markers",12
2001-05-16 00:00:00,40071,SMALL BOX,"Desktop 3-Pocket Hot File®",12
2001-05-16 00:00:00,40072,JUMBO DRUM,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",12
2001-05-17 00:00:00,40085,SMALL BOX,"GBC Instant Index??? System for Binding Systems",12
2001-05-17 00:00:00,40086,SMALL PACK,"Acme® Stainless Steel Office Snips",12
2001-05-17 00:00:00,40087,SMALL PACK,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",12
2001-05-17 00:00:00,40088,SMALL BOX,"ELITE Series",12
2001-05-17 00:00:00,40089,SMALL BOX,"300 Series Non-Flip",12
2001-05-18 00:00:00,40138,SMALL BOX,"Xerox 1973",12
2001-05-18 00:00:00,40139,SMALL BOX,"8890",12
2001-05-18 00:00:00,40147,SMALL BOX,"Wilson Jones data.warehouse??? D-Ring Binders with DublLock®",12
2001-05-18 00:00:00,40148,SMALL BOX,"Xerox 1968",12
2001-05-18 00:00:00,40149,SMALL BOX,"Clear Mylar??? Reinforcing Strips",12
2001-05-18 00:00:00,40150,JUMBO DRUM,"Harbour Creations 67200 Series Stacking Chairs",12
2001-05-18 00:00:00,40151,WRAP BAG,"Newell 309",12
2001-05-18 00:00:00,40152,JUMBO BOX,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",12
2001-05-19 00:00:00,40155,SMALL BOX,"Xerox 202",12
2001-05-19 00:00:00,40156,SMALL BOX,"KH 688",12
2001-05-19 00:00:00,40157,WRAP BAG,"Binney & Smith Crayola® Metallic Crayons, 16-Color Pack",12
2001-05-20 00:00:00,40166,WRAP BAG,"Newell 323",12
2001-05-21 00:00:00,40198,SMALL PACK,"Verbatim 4.7GB DVD-R",12
2001-05-21 00:00:00,40199,SMALL PACK,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",12
2001-05-21 00:00:00,40200,SMALL PACK,"Boston Heavy-Duty Trimline Electric Pencil Sharpeners",12
2001-05-21 00:00:00,40201,SMALL BOX,"Xerox 1964",12
2001-05-21 00:00:00,40202,SMALL BOX,"Fellowes PB300 Plastic Comb Binding Machine",12
2001-05-22 00:00:00,40206,WRAP BAG,"*Staples* Letter Opener",12
2001-05-22 00:00:00,40207,SMALL BOX,"Xerox 1894",12
2001-05-23 00:00:00,40239,WRAP BAG,"Crayola Anti Dust Chalk, 12/Pack",12
2001-05-23 00:00:00,40244,WRAP BAG,"SANFORD Liquid Accent??? Tank-Style Highlighters",12
2001-05-23 00:00:00,40245,WRAP BAG,"Newell 337",12
2001-05-23 00:00:00,40246,SMALL BOX,"Avery 486",12
2001-05-23 00:00:00,40247,SMALL BOX,"Letter Size Cart",12
2001-05-23 00:00:00,40248,WRAP BAG,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",12
2001-05-23 00:00:00,40249,SMALL BOX,"Deluxe Heavy-Duty Vinyl Round Ring Binder",12
2001-05-23 00:00:00,40250,MEDIUM BOX,"AT&T Speakerphone with Call Waiting and Caller ID",12
2001-05-24 00:00:00,40263,SMALL BOX,"Woodgrain Magazine Files by Perma",12
2001-05-24 00:00:00,40264,WRAP BAG,"Newell 350",12
2001-05-24 00:00:00,40265,SMALL PACK,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",12
2001-05-24 00:00:00,40266,SMALL BOX,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",12
2001-05-25 00:00:00,40274,JUMBO DRUM,"Okidata ML390 Turbo Dot Matrix Printers",12
2001-05-25 00:00:00,40275,SMALL BOX,"Talkabout T8367",12
2001-05-25 00:00:00,40276,SMALL BOX,"Micro Innovations Media Access Pro Keyboard",12
2001-05-25 00:00:00,40277,SMALL PACK,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",12
2001-05-25 00:00:00,40278,LARGE BOX,"Safco Industrial Shelving",12
2001-05-25 00:00:00,40292,SMALL BOX,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",12
2001-05-25 00:00:00,40293,WRAP BAG,"Staples Gold Paper Clips",12
2001-05-25 00:00:00,40294,MEDIUM BOX,"TI 30X Scientific Calculator",12
2001-05-25 00:00:00,40295,SMALL BOX,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",12
2001-05-25 00:00:00,40309,SMALL BOX,"Wilson Jones data.warehouse??? D-Ring Binders with DublLock®",12
2001-05-25 00:00:00,40310,SMALL PACK,"Boston 16801 Nautilus??? Battery Pencil Sharpener",12
2001-05-25 00:00:00,40311,SMALL BOX,"#6 3/4 Gummed Flap White Envelopes",12
2001-05-25 00:00:00,40312,MEDIUM BOX,"Bionaire 99.97% HEPA Air Cleaner",12
2001-05-25 00:00:00,40313,SMALL BOX,"Eldon Image Series Black Desk Accessories",12
2001-05-25 00:00:00,40314,JUMBO DRUM,"Global Super Steno Chair",12
2001-05-26 00:00:00,40331,JUMBO BOX,"Bevis Round Conference Table Top & Single Column Base",12
2001-05-26 00:00:00,40332,JUMBO BOX,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",12
2001-05-26 00:00:00,40340,JUMBO DRUM,"Hewlett-Packard Business Color Inkjet 2230 [2280, 2280TN] Series Printers",12
2001-05-26 00:00:00,40341,WRAP BAG,"Newell 307",12
2001-05-26 00:00:00,40343,SMALL BOX,"GBC Imprintable Covers",12
2001-05-26 00:00:00,40344,LARGE BOX,"Canon imageCLASS 2200 Advanced Copier",12
2001-05-26 00:00:00,40345,SMALL PACK,"Sony MFD2HD Formatted Diskettes, 10/Pack",12
2001-05-26 00:00:00,40346,WRAP BAG,"Accessory30",12
2001-05-26 00:00:00,40347,SMALL PACK,"Maxell Pro 80 Minute CD-R, 10/Pack",12
2001-05-26 00:00:00,40348,SMALL BOX,"Park Ridge??? Embossed Executive Business Envelopes",12
2001-05-26 00:00:00,40349,JUMBO BOX,"Bevis Round Conference Room Tables and Bases",12
2001-05-26 00:00:00,40350,SMALL BOX,"GBC Plasticlear Binding Covers",12
2001-05-26 00:00:00,40351,SMALL BOX,"Fellowes Bankers Box??? Stor/Drawer® Steel Plus???",12
2001-05-28 00:00:00,40363,SMALL BOX,"T60",12
2001-05-28 00:00:00,40364,JUMBO DRUM,"Panasonic KX-P2130 Dot Matrix Printer",12
2001-05-28 00:00:00,40365,SMALL BOX,"Eldon Mobile Mega Data Cart ® Mega Stackable ® Add-On Trays",12
2001-05-28 00:00:00,40376,WRAP BAG,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12
2001-05-28 00:00:00,40377,SMALL PACK,"Maxell 4.7GB DVD-R 5/Pack",12
2001-05-28 00:00:00,40378,JUMBO DRUM,"Genicom 3870 Serial Matrix Printer",12
2001-05-28 00:00:00,40379,SMALL BOX,"DAX Natural Wood-Tone Poster Frame",12
2001-05-28 00:00:00,40380,JUMBO DRUM,"Global High-Back Leather Tilter, Burgundy",12
2001-05-28 00:00:00,40381,SMALL PACK,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",12
2001-05-28 00:00:00,40382,SMALL PACK,"Acme Galleria® Hot Forged Steel Scissors with Colored Handles",12
2001-05-28 00:00:00,40383,SMALL BOX,"Accessory5",12
2001-05-28 00:00:00,40384,MEDIUM BOX,"AT&T 1726 Digital Answering Machine",12
2001-05-28 00:00:00,40385,SMALL BOX,"Avery Heavy-Duty EZD??? View Binder with Locking Rings",12
2001-05-28 00:00:00,40386,LARGE BOX,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12
2001-05-28 00:00:00,40387,SMALL BOX,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",12
2001-05-28 00:00:00,40388,SMALL BOX,"Fellowes Bankers Box??? Stor/Drawer® Steel Plus???",12
2001-05-28 00:00:00,40389,SMALL BOX,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",12
2001-05-28 00:00:00,40390,SMALL BOX,"Southworth 100% Cotton The Best Paper",12
2001-05-28 00:00:00,40391,JUMBO DRUM,"Bevis Steel Folding Chairs",12
2001-05-28 00:00:00,40392,JUMBO DRUM,"Global Deluxe Stacking Chair, Gray",12
2001-05-28 00:00:00,40393,LARGE BOX,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",12
2001-05-30 00:00:00,40413,SMALL BOX,"Xerox 229",12
2001-05-30 00:00:00,40414,WRAP BAG,"Assorted Color Push Pins",12
2001-05-30 00:00:00,40415,SMALL BOX,"Avery 497",12
2001-05-30 00:00:00,40416,SMALL PACK,"TDK 4.7GB DVD-R",12
2001-05-31 00:00:00,40424,LARGE BOX,"Dana Fluorescent Magnifying Lamp, White, 36""",12
2001-05-31 00:00:00,40425,JUMBO BOX,"Bevis Round Conference Table Top, X-Base",12
2001-05-31 00:00:00,40426,WRAP BAG,"OIC Binder Clips",12
2001-05-31 00:00:00,40427,SMALL BOX,"Sterilite Show Offs Storage Containers",12
2001-05-31 00:00:00,40428,SMALL BOX,"Xerox 1973",12
2001-05-31 00:00:00,40429,SMALL BOX,"Xerox 1974",12
2001-05-31 00:00:00,40430,SMALL PACK,"Fuji 80 Minute CD-R Spindle, 50/Pack",12
2001-05-31 00:00:00,40431,SMALL BOX,"Acco Pocket Keypad",12
2001-05-31 00:00:00,40432,SMALL BOX,"Avery Heavy-Duty EZD ??? Binder With Locking Rings",12
2001-05-31 00:00:00,40433,SMALL BOX,"Xerox 2",12
2001-05-31 00:00:00,40434,WRAP BAG,"OIC Bulk Pack Metal Binder Clips",12
2001-05-31 00:00:00,40435,LARGE BOX,"SAFCO Commercial Wire Shelving, 72h",12
2001-06-01 00:00:00,40469,SMALL PACK,"Berol Giant Pencil Sharpener",12
2001-06-01 00:00:00,40470,SMALL BOX,"CF 888",12
2001-06-02 00:00:00,40486,SMALL BOX,"Avery File Folder Labels",12
2001-06-03 00:00:00,40508,SMALL BOX,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",12
2001-06-03 00:00:00,40509,JUMBO BOX,"Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer",12
2001-06-03 00:00:00,40510,SMALL BOX,"7160",12
2001-06-04 00:00:00,40549,SMALL BOX,"Xerox 211",12
2001-06-04 00:00:00,40550,SMALL BOX,"Xerox 230",12
2001-06-05 00:00:00,40576,WRAP BAG,"Avery Hi-Liter® EverBold??? Pen Style Fluorescent Highlighters, 4/Pack",12
2001-06-06 00:00:00,40588,SMALL BOX,"GBC Premium Transparent Covers with Diagonal Lined Pattern",12
2001-06-06 00:00:00,40604,SMALL BOX,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",12
2001-06-06 00:00:00,40605,SMALL PACK,"Memorex Slim 80 Minute CD-R, 10/Pack",12
2001-06-07 00:00:00,40616,SMALL BOX,"T68",12
2001-06-07 00:00:00,40637,SMALL BOX,"Linden 10"" Round Wall Clock, Black",12
2001-06-07 00:00:00,40638,SMALL BOX,"Adesso Programmable 142-Key Keyboard",12
2001-06-07 00:00:00,40639,WRAP BAG,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",12
2001-06-07 00:00:00,40640,JUMBO DRUM,"Tennsco Single-Tier Lockers",12
2001-06-08 00:00:00,40659,SMALL BOX,"2170",12
2001-06-09 00:00:00,40681,SMALL BOX,"Recycled Steel Personal File for Hanging File Folders",12
2001-06-09 00:00:00,40682,MEDIUM BOX,"Eldon Advantage® Foldable Chair Mats for Low Pile Carpets",12
2001-06-09 00:00:00,40683,SMALL BOX,"Avery 507",12
2001-06-10 00:00:00,40693,SMALL BOX,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12
2001-06-10 00:00:00,40703,SMALL BOX,"636",12
2001-06-10 00:00:00,40704,SMALL BOX,"6340",12
2001-06-10 00:00:00,40705,SMALL BOX,"Recycled Data-Pak® for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",12
2001-06-10 00:00:00,40706,SMALL BOX,"ACCOHIDE® Binder by Acco",12
2001-06-10 00:00:00,40707,SMALL BOX,"Xerox 1901",12
2001-06-10 00:00:00,40712,SMALL BOX,"Deluxe Rollaway Locking File with Drawer",12
2001-06-10 00:00:00,40713,JUMBO DRUM,"Metal Folding Chairs, Beige, 4/Carton",12
2001-06-10 00:00:00,40714,SMALL PACK,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",12
2001-06-10 00:00:00,40715,SMALL PACK,"DAX Metal Frame, Desktop, Stepped-Edge",12
2001-06-10 00:00:00,40716,SMALL BOX,"U.S. Robotics 56K Internet Call Modem",12
2001-06-10 00:00:00,40717,MEDIUM BOX,"AT&T 1726 Digital Answering Machine",12
2001-06-12 00:00:00,40743,SMALL BOX,"Jiffy??? Padded Mailers with Self-Seal Closure",12
2001-06-12 00:00:00,40744,SMALL BOX,"Pressboard Hanging Data Binders for Unburst Sheets",12
2001-06-12 00:00:00,40745,SMALL BOX,"Ibico Recycled Grain-Textured Covers",12
2001-06-12 00:00:00,40746,SMALL BOX,"Logitech Cordless Navigator Duo",12
2001-06-12 00:00:00,40747,WRAP BAG,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",12
2001-06-12 00:00:00,40748,JUMBO DRUM,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",12
2001-06-12 00:00:00,40749,SMALL BOX,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",12
2001-06-12 00:00:00,40760,SMALL BOX,"Hunt Boston® Vacuum Mount KS Pencil Sharpener",12
2001-06-12 00:00:00,40761,SMALL PACK,"Accessory13",12
2001-06-13 00:00:00,40775,SMALL BOX,"Avery 48",12
2001-06-13 00:00:00,40776,SMALL BOX,"Xerox 216",12
2001-06-13 00:00:00,40777,SMALL BOX,"3Com US Robotics 56K Internal Fax Modem",12
2001-06-13 00:00:00,40778,SMALL PACK,"Verbatim DVD Rewritable Disc",12
2001-06-13 00:00:00,40779,SMALL BOX,"232",12
2001-06-13 00:00:00,40780,SMALL PACK,"Boston 16765 Mini Stand Up Battery Pencil Sharpener",12
2001-06-14 00:00:00,40806,SMALL PACK,"Maxell 74 Minute CD-R Spindle, 50/Pack",12
2001-06-14 00:00:00,40807,JUMBO DRUM,"Hewlett-Packard Business Color Inkjet 2230 [2280, 2280TN] Series Printers",12
2001-06-14 00:00:00,40808,SMALL BOX,"Xerox 1980",12
2001-06-14 00:00:00,40809,SMALL BOX,"Avery Heavy-Duty EZD??? View Binder with Locking Rings",12
2001-06-14 00:00:00,40810,SMALL BOX,"Xerox 1899",12
2001-06-15 00:00:00,40823,SMALL PACK,"80 Minute Slim Jewel Case CD-R, 20/Pack - Staples",12
2001-06-15 00:00:00,40824,SMALL BOX,"Logitech Elite Keyboard",12
2001-06-15 00:00:00,40825,JUMBO DRUM,"Panasonic KX-P3200 Dot Matrix Printer",12
2001-06-15 00:00:00,40826,SMALL BOX,"Xerox 1923",12
2001-06-15 00:00:00,40827,SMALL BOX,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",12
2001-06-15 00:00:00,40828,WRAP BAG,"Array® Memo Cubes",12
2001-06-15 00:00:00,40829,SMALL BOX,"Adjustable Personal File Tote",12
2001-06-16 00:00:00,40842,JUMBO BOX,"Bush Cubix Collection Bookcases, Fully Assembled",12
2001-06-16 00:00:00,40843,SMALL BOX,"Eldon Imàge® Series Desk Accessories, Clear",12
2001-06-16 00:00:00,40844,JUMBO DRUM,"Global Leather and Oak Executive Chair, Black",12
2001-06-16 00:00:00,40845,SMALL BOX,"Xerox 1986",12
2001-06-16 00:00:00,40846,SMALL BOX,"Xerox 1927",12
2001-06-16 00:00:00,40847,WRAP BAG,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12
2001-06-16 00:00:00,40848,SMALL BOX,"2180",12
2001-06-17 00:00:00,40855,SMALL BOX,"Jiffy??? Padded Mailers with Self-Seal Closure",12
2001-06-17 00:00:00,40856,SMALL BOX,"GBC Twin Loop??? Wire Binding Elements",12
2001-06-17 00:00:00,40859,SMALL PACK,"Accessory29",12
2001-06-17 00:00:00,40860,SMALL BOX,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",12
2001-06-17 00:00:00,40861,SMALL BOX,"Cardinal® EasyOpen® D-Ring Binders",12
2001-06-17 00:00:00,40862,SMALL BOX,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",12
2001-06-17 00:00:00,40863,LARGE BOX,"Space Solutions??? HD Industrial Steel Shelving.",12
2001-06-17 00:00:00,40871,SMALL BOX,"StarTAC 7797",12
2001-06-17 00:00:00,40872,SMALL BOX,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",12
2001-06-17 00:00:00,40873,SMALL BOX,"Adesso Tru-Form Ergonomic Keyboard",12
2001-06-17 00:00:00,40874,SMALL BOX,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12
2001-06-17 00:00:00,40875,JUMBO DRUM,"Padded Folding Chairs, Black, 4/Carton",12
2001-06-17 00:00:00,40876,SMALL BOX,"Eureka The Boss® Cordless Rechargeable Stick Vac",12
2001-06-17 00:00:00,40877,SMALL BOX,"Laser & Ink Jet Business Envelopes",12
2001-06-18 00:00:00,40888,WRAP BAG,"Accessory40",12
2001-06-18 00:00:00,40889,JUMBO DRUM,"Hewlett-Packard Deskjet 6122 Color Inkjet Printer",12
2001-06-18 00:00:00,40890,SMALL BOX,"Avery Heavy-Duty EZD??? View Binder with Locking Rings",12
2001-06-18 00:00:00,40891,WRAP BAG,"Staples Pushpins",12
2001-06-18 00:00:00,40892,SMALL BOX,"Xerox Color Copier Paper, 11"" x 17"", Ream",12
2001-06-18 00:00:00,40893,SMALL BOX,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12
2001-06-18 00:00:00,40911,SMALL BOX,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags",12
2001-06-18 00:00:00,40912,SMALL PACK,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",12
2001-06-18 00:00:00,40913,JUMBO DRUM,"Global Value Steno Chair, Gray",12
2001-06-18 00:00:00,40914,SMALL BOX,"i390",12
2001-06-19 00:00:00,40924,SMALL BOX,"8290",12
2001-06-19 00:00:00,40925,SMALL BOX,"6160m",12
2001-06-19 00:00:00,40926,LARGE BOX,"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",12
2001-06-19 00:00:00,40927,WRAP BAG,"Wirebound Service Call Books, 5 1/2"" x 4""",12
2001-06-19 00:00:00,40928,SMALL BOX,"Xerox 1882",12
2001-06-19 00:00:00,40929,SMALL BOX,"Xerox 1978",12
2001-06-19 00:00:00,40935,SMALL PACK,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",12
2001-06-19 00:00:00,40936,WRAP BAG,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",12
2001-06-19 00:00:00,40937,SMALL BOX,"Xerox 1958",12
2001-06-19 00:00:00,40938,MEDIUM BOX,"Eldon Portable Mobile Manager",12
2001-06-20 00:00:00,40954,SMALL PACK,"Boston KS Multi-Size Manual Pencil Sharpener",12
2001-06-20 00:00:00,40955,MEDIUM BOX,"Ibico 099 Scientific Calculator",12
