TDSName,TestName,Passed,Closest Expected,Diff count,Test Case,Error Msg,Error Type,Query Time (ms),Generated SQL,Actual (100)tuples,Expected (100)tuples,Fail,Pass,% Passing
cast_calcs.mydb,logical,1,2,0,"min(lower(str0),str2)",None,,461,"
      SELECT (CASE
	WHEN ISNULL(LOWER(`Calcs`.`str0`)) THEN NULL
	WHEN ISNULL(`Calcs`.`str2`) THEN NULL
	ELSE LEAST(LOWER(`Calcs`.`str0`), `Calcs`.`str2`) END) AS `TEMP(Test)(1389344980)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""furniture""
""nine""
""office supplies""
""sixteen""
""technology""","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""furniture""
""nine""
""office supplies""
""sixteen""
""technology""",,,
cast_calcs.mydb,logical,1,2,0,"IFNULL(date0, #4/12/2010#)",None,,417,"
      SELECT IFNULL(`Calcs`.`date0`, DATE('2010-04-12')) AS `TEMP(Test)(1229425804)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-07-04 00:00:00#
#1975-11-12 00:00:00#
#2004-04-15 00:00:00#
#2004-06-04 00:00:00#
#2004-06-19 00:00:00#
#2010-04-12 00:00:00#","#1972-07-04 00:00:00#
#1975-11-12 00:00:00#
#2004-04-15 00:00:00#
#2004-06-04 00:00:00#
#2004-06-19 00:00:00#
#2010-04-12 00:00:00#",,,
cast_calcs.mydb,logical,1,2,0,"IFNULL(num4, -1)",None,,626,"
      SELECT IFNULL(`Calcs`.`num4`, -1) AS `TEMP(Test)(4224438892)(0)`
FROM `Calcs`
GROUP BY 1
    ","-14.21
-13.47
-10.24
-6.05
-1.0
3.38
3.82
4.77
6.75
8.32
10.71
10.85
19.39","-14.21
-13.47
-10.24
-6.05
-1.0
3.38
3.82
4.77
6.75
8.32
10.71
10.85
19.39",,,
cast_calcs.mydb,logical,1,2,0,"IFNULL(str2, ""i'm null"")",None,,450,"
      SELECT IFNULL(`Calcs`.`str2`, 'i''m null') AS `TEMP(Test)(3314993157)(0)`
FROM `Calcs`
GROUP BY 1
    ","""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""i'm null""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""","""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""i'm null""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""",,,
cast_calcs.mydb,logical,1,2,0,isnull(date0),None,,568,"
      SELECT ISNULL(`Calcs`.`date0`) AS `TEMP(Test)(2842042984)(0)`
FROM `Calcs`
GROUP BY 1
    ","false
true","false
true",,,
cast_calcs.mydb,logical,1,2,0,(if num0>num1 then int(bool1) else int(bool2) end) == int(true),None,,512,"
      SELECT ((CASE WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN (CASE
	WHEN (`Calcs`.`bool1_` <> 0) THEN 1
	WHEN NOT (`Calcs`.`bool1_` <> 0) THEN 0
	ELSE NULL END) ELSE (CASE
	WHEN (`Calcs`.`bool2_` <> 0) THEN 1
	WHEN NOT (`Calcs`.`bool2_` <> 0) THEN 0
	ELSE NULL END) END) = 1) AS `TEMP(Test)(4227881224)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,logical,1,2,0,if num0>num1 then num0 else num1 end,None,,545,"
      SELECT (CASE WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN `Calcs`.`num0` ELSE `Calcs`.`num1` END) AS `TEMP(Test)(709594122)(0)`
FROM `Calcs`
GROUP BY 1
    ","2.47
6.71
7.1
7.12
7.43
9.05
9.38
10.0
10.32
10.37
11.38
12.05
12.3
12.4
15.7
16.42
16.81","2.47
6.71
7.1
7.12
7.43
9.05
9.38
10.0
10.32
10.37
11.38
12.05
12.3
12.4
15.7
16.42
16.81",,,
cast_calcs.mydb,logical,1,2,0,if num0>num1 then date0 else date1 end,None,,497,"
      SELECT (CASE WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN `Calcs`.`date0` ELSE `Calcs`.`date1` END) AS `TEMP(Test)(467266194)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
#1975-11-12 00:00:00#
#2004-04-02 00:00:00#
#2004-04-04 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-08 00:00:00#
#2004-04-10 00:00:00#
#2004-04-11 00:00:00#
#2004-04-12 00:00:00#
#2004-04-13 00:00:00#
#2004-04-14 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#
#2004-04-17 00:00:00#","%null%
#1975-11-12 00:00:00#
#2004-04-02 00:00:00#
#2004-04-04 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-08 00:00:00#
#2004-04-10 00:00:00#
#2004-04-11 00:00:00#
#2004-04-12 00:00:00#
#2004-04-13 00:00:00#
#2004-04-14 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#
#2004-04-17 00:00:00#",,,
cast_calcs.mydb,logical,1,2,0,if str0>str1 then str2 else str3 end,None,,508,"
      SELECT (CASE WHEN (`Calcs`.`str0` > `Calcs`.`str1`) THEN `Calcs`.`str2` ELSE `Calcs`.`str3` END) AS `TEMP(Test)(2963734906)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""",BI-665,,
cast_calcs.mydb,logical,1,2,0,case int(num0>num1) when int(true) then num0 when int(false) then num1 else num2 end,None,,547,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN 1
	WHEN NOT (`Calcs`.`num0` > `Calcs`.`num1`) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`num0` WHEN 0 THEN `Calcs`.`num1` ELSE `Calcs`.`num2` END) AS `TEMP(Test)(4143049742)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
3.79
6.71
6.8
7.43
7.87
9.05
9.38
10.0
10.98
11.5
12.3
13.04
15.7
16.42
17.25","%null%
3.79
6.71
6.8
7.43
7.87
9.05
9.38
10.0
10.98
11.5
12.3
13.04
15.7
16.42
17.25",,,
cast_calcs.mydb,logical,1,2,0,case int(num0>num1) when int(true) then date0 when int(false) then date1 else date2 end,None,,625,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN 1
	WHEN NOT (`Calcs`.`num0` > `Calcs`.`num1`) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`date0` WHEN 0 THEN `Calcs`.`date1` ELSE `Calcs`.`date2` END) AS `TEMP(Test)(1171954805)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
#1972-07-12 00:00:00#
#1974-03-17 00:00:00#
#1974-05-03 00:00:00#
#1975-11-12 00:00:00#
#1988-01-05 00:00:00#
#1994-04-20 00:00:00#
#1995-06-04 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#
#2004-04-02 00:00:00#
#2004-04-04 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-15 00:00:00#","%null%
#1972-07-12 00:00:00#
#1974-03-17 00:00:00#
#1974-05-03 00:00:00#
#1975-11-12 00:00:00#
#1988-01-05 00:00:00#
#1994-04-20 00:00:00#
#1995-06-04 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#
#2004-04-02 00:00:00#
#2004-04-04 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-15 00:00:00#",,,
cast_calcs.mydb,logical,1,2,0,case int(num0>num1) when int(true) then str2 when int(false) then str3 else str0 end,None,,665,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`num0` > `Calcs`.`num1`) THEN 1
	WHEN NOT (`Calcs`.`num0` > `Calcs`.`num1`) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`str2` WHEN 0 THEN `Calcs`.`str3` ELSE `Calcs`.`str0` END) AS `TEMP(Test)(2451799140)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""OFFICE SUPPLIES""
""TECHNOLOGY""
""e""
""nine""
""one""
""three""","%null%
""OFFICE SUPPLIES""
""TECHNOLOGY""
""e""
""nine""
""one""
""three""",,,
cast_calcs.mydb,logical,1,2,0,case int(bool0) when int(true) then num0 when int(false) then num1 else num2 end,None,,569,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`bool0_` <> 0) THEN 1
	WHEN NOT (`Calcs`.`bool0_` <> 0) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`num0` WHEN 0 THEN `Calcs`.`num1` ELSE `Calcs`.`num2` END) AS `TEMP(Test)(1574830296)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-15.7
0.0
2.47
6.71
7.87
8.98
9.05
11.38
11.5
12.3
13.04
16.81","%null%
-15.7
0.0
2.47
6.71
7.87
8.98
9.05
11.38
11.5
12.3
13.04
16.81",,,
cast_calcs.mydb,logical,1,2,0,case int(bool0) when int(true) then date0 when int(false) then date1 else date2 end,None,,589,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`bool0_` <> 0) THEN 1
	WHEN NOT (`Calcs`.`bool0_` <> 0) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`date0` WHEN 0 THEN `Calcs`.`date1` ELSE `Calcs`.`date2` END) AS `TEMP(Test)(49931887)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
#1976-09-09 00:00:00#
#1980-11-07 00:00:00#
#1988-01-05 00:00:00#
#1997-09-19 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#
#2004-04-02 00:00:00#
#2004-04-05 00:00:00#
#2004-04-08 00:00:00#
#2004-04-12 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#
#2004-06-04 00:00:00#","%null%
#1976-09-09 00:00:00#
#1980-11-07 00:00:00#
#1988-01-05 00:00:00#
#1997-09-19 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#
#2004-04-02 00:00:00#
#2004-04-05 00:00:00#
#2004-04-08 00:00:00#
#2004-04-12 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#
#2004-06-04 00:00:00#",,,
cast_calcs.mydb,logical,1,2,0,"case datepart('weekday',date1) when 7 then null when 1 then null else date1 end",None,,833,"
      SELECT (CASE WHEN (DAYOFWEEK(`Calcs`.`date1`) IN (1, 7)) THEN NULL ELSE `Calcs`.`date1` END) AS `TEMP(Test)(1471931871)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
#2004-04-01 00:00:00#
#2004-04-02 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-08 00:00:00#
#2004-04-09 00:00:00#
#2004-04-12 00:00:00#
#2004-04-13 00:00:00#
#2004-04-14 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#","%null%
#2004-04-01 00:00:00#
#2004-04-02 00:00:00#
#2004-04-05 00:00:00#
#2004-04-06 00:00:00#
#2004-04-07 00:00:00#
#2004-04-08 00:00:00#
#2004-04-09 00:00:00#
#2004-04-12 00:00:00#
#2004-04-13 00:00:00#
#2004-04-14 00:00:00#
#2004-04-15 00:00:00#
#2004-04-16 00:00:00#",,,
cast_calcs.mydb,logical,1,2,0,case int(bool0) when int(true) then str2 when int(false) then str3 else str0 end,None,,788,"
      SELECT (CASE (CASE
	WHEN (`Calcs`.`bool0_` <> 0) THEN 1
	WHEN NOT (`Calcs`.`bool0_` <> 0) THEN 0
	ELSE NULL END) WHEN 1 THEN `Calcs`.`str2` WHEN 0 THEN `Calcs`.`str3` ELSE `Calcs`.`str0` END) AS `TEMP(Test)(166894492)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""OFFICE SUPPLIES""
""TECHNOLOGY""
""e""
""eleven""
""fifteen""
""one""","%null%
""OFFICE SUPPLIES""
""TECHNOLOGY""
""e""
""eleven""
""fifteen""
""one""",,,
cast_calcs.mydb,logical,1,2,0,"if [str1] = ""CLOCKS"" then ""*Anonymous*"" elseif [str1] = ""DVD"" then ""*Public*"" else [str1] end",None,,759,"
      SELECT (CASE WHEN (`Calcs`.`str1` = 'CLOCKS') THEN '*Anonymous*' WHEN (`Calcs`.`str1` = 'DVD') THEN '*Public*' ELSE `Calcs`.`str1` END) AS `TEMP(Test)(899461877)(0)`
FROM `Calcs`
GROUP BY 1
    ","""*Anonymous*""
""*Public*""
""AIR PURIFIERS""
""ANSWERING MACHINES""
""BINDER ACCESSORIES""
""BINDER CLIPS""
""BINDING MACHINES""
""BINDING SUPPLIES""
""BUSINESS COPIERS""
""BUSINESS ENVELOPES""
""CD-R MEDIA""
""CLAMP ON LAMPS""
""CONFERENCE PHONES""
""CORDED KEYBOARDS""
""CORDLESS KEYBOARDS""
""DOT MATRIX PRINTERS""
""ERICSSON""","""*Anonymous*""
""*Public*""
""AIR PURIFIERS""
""ANSWERING MACHINES""
""BINDER ACCESSORIES""
""BINDER CLIPS""
""BINDING MACHINES""
""BINDING SUPPLIES""
""BUSINESS COPIERS""
""BUSINESS ENVELOPES""
""CD-R MEDIA""
""CLAMP ON LAMPS""
""CONFERENCE PHONES""
""CORDED KEYBOARDS""
""CORDLESS KEYBOARDS""
""DOT MATRIX PRINTERS""
""ERICSSON""",,,
cast_calcs.mydb,date.datetrunc.week,1,0,0,"DATETRUNC('week', [date2])",None,,688,"
      SELECT ADDDATE(FROM_DAYS( TO_DAYS(`Calcs`.`date2`) - (DAYOFWEEK(`Calcs`.`date2`) - 1) ), INTERVAL 0 SECOND ) AS `TEMP(Test)(1630131013)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-07-09 00:00:00#
#1974-03-17 00:00:00#
#1974-04-28 00:00:00#
#1976-09-05 00:00:00#
#1977-02-06 00:00:00#
#1977-04-17 00:00:00#
#1980-07-20 00:00:00#
#1980-11-02 00:00:00#
#1988-01-03 00:00:00#
#1994-04-17 00:00:00#
#1995-06-04 00:00:00#
#1995-09-03 00:00:00#
#1997-05-25 00:00:00#
#1997-09-14 00:00:00#
#1998-08-09 00:00:00#
#2001-02-04 00:00:00#
#2002-04-21 00:00:00#","#1972-07-09 00:00:00#
#1974-03-17 00:00:00#
#1974-04-28 00:00:00#
#1976-09-05 00:00:00#
#1977-02-06 00:00:00#
#1977-04-17 00:00:00#
#1980-07-20 00:00:00#
#1980-11-02 00:00:00#
#1988-01-03 00:00:00#
#1994-04-17 00:00:00#
#1995-06-04 00:00:00#
#1995-09-03 00:00:00#
#1997-05-25 00:00:00#
#1997-09-14 00:00:00#
#1998-08-09 00:00:00#
#2001-02-04 00:00:00#
#2002-04-21 00:00:00#",BI-820,,
cast_calcs.mydb,date.datetrunc.week,1,0,0,"DATETRUNC('week', [datetime0])",None,,613,"
      SELECT ADDDATE(FROM_DAYS( TO_DAYS(`Calcs`.`datetime0`) - (DAYOFWEEK(`Calcs`.`datetime0`) - 1) ), INTERVAL 0 SECOND ) AS `TEMP(Test)(3937478358)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 00:00:00#
#2004-07-11 00:00:00#
#2004-07-18 00:00:00#
#2004-07-25 00:00:00#
#2004-08-01 00:00:00#","#2004-07-04 00:00:00#
#2004-07-11 00:00:00#
#2004-07-18 00:00:00#
#2004-07-25 00:00:00#
#2004-08-01 00:00:00#",,,
cast_calcs.mydb,date.datename.second,1,0,0,"DATENAME('second', [datetime0])",None,,506,"
      SELECT SECOND(`Calcs`.`datetime0`) AS `TEMP(Test)(1235924899)(0)`
FROM `Calcs`
GROUP BY 1
    ","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""",BI-820,,
cast_calcs.mydb,date.dateadd.second,1,0,0,"DATEADD('second', 1, [datetime0])",None,,1886,"
      SELECT DATE_ADD(`Calcs`.`datetime0`, INTERVAL 1 SECOND) AS `TEMP(Test)(621896091)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 22:49:29#
#2004-07-05 13:14:21#
#2004-07-09 10:17:36#
#2004-07-12 17:30:17#
#2004-07-14 07:43:01#
#2004-07-14 08:16:45#
#2004-07-17 14:01:57#
#2004-07-19 22:21:32#
#2004-07-22 00:30:24#
#2004-07-23 21:13:38#
#2004-07-25 15:22:27#
#2004-07-26 12:30:35#
#2004-07-28 06:54:51#
#2004-07-28 12:34:29#
#2004-07-28 23:30:23#
#2004-07-31 11:57:53#
#2004-08-02 07:59:24#","#2004-07-04 22:49:29#
#2004-07-05 13:14:21#
#2004-07-09 10:17:36#
#2004-07-12 17:30:17#
#2004-07-14 07:43:01#
#2004-07-14 08:16:45#
#2004-07-17 14:01:57#
#2004-07-19 22:21:32#
#2004-07-22 00:30:24#
#2004-07-23 21:13:38#
#2004-07-25 15:22:27#
#2004-07-26 12:30:35#
#2004-07-28 06:54:51#
#2004-07-28 12:34:29#
#2004-07-28 23:30:23#
#2004-07-31 11:57:53#
#2004-08-02 07:59:24#",,,
cast_calcs.mydb,date.datediff.second,1,0,0,"DATEDIFF('second', DATETIME([date2]), [datetime0])",None,,1397,"
      SELECT ((TO_DAYS(`Calcs`.`datetime0`) - TO_DAYS(TIMESTAMP(`Calcs`.`date2`)))*24*60*60 + (TIME_TO_SEC(ADDDATE(`Calcs`.`datetime0`, INTERVAL 0 SECOND)) - TIME_TO_SEC(ADDDATE(TIMESTAMP(`Calcs`.`date2`), INTERVAL 0 SECOND)))) AS `TEMP(Test)(3711433751)(0)`
FROM `Calcs`
GROUP BY 1
    ","71152468
108828116
187737217
216806363
226107022
280758634
287566980
323968946
521936491
748053023
755615660
859025855
866789690
877906168
952882216
957082604
1011527872","71152468
108828116
187737217
216806363
226107022
280758634
287566980
323968946
521936491
748053023
755615660
859025855
866789690
877906168
952882216
957082604
1011527872",,,
cast_calcs.mydb,date.datediff.sow.year,1,0,0,"DATEDIFF('year', [date3], [date2], 'monday')",None,,516,"
      SELECT (YEAR(`Calcs`.`date2`) - YEAR(`Calcs`.`date3`)) AS `TEMP(Test)(427588088)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-25
-14
-9
-8
-7
0
1
10","%null%
-25
-14
-9
-8
-7
0
1
10",Precision,,
cast_calcs.mydb,date.datediff.sow.year,1,0,0,"DATEDIFF('year', [date3], [date2], 'sunday')",None,,650,"
      SELECT (YEAR(`Calcs`.`date2`) - YEAR(`Calcs`.`date3`)) AS `TEMP(Test)(2526313076)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-25
-14
-9
-8
-7
0
1
10","%null%
-25
-14
-9
-8
-7
0
1
10",Precision,,
cast_calcs.mydb,date.datediff.sow.year,1,0,0,"DATEDIFF('year', DATETIME([date2]), [datetime0], 'monday')",None,,591,"
      SELECT (YEAR(`Calcs`.`datetime0`) - YEAR(TIMESTAMP(`Calcs`.`date2`))) AS `TEMP(Test)(1540391660)(0)`
FROM `Calcs`
GROUP BY 1
    ","2
3
6
7
9
10
16
24
27
28
30
32","2
3
6
7
9
10
16
24
27
28
30
32",,,
cast_calcs.mydb,date.datediff.sow.year,1,0,0,"DATEDIFF('year', DATETIME([date2]), [datetime0], 'sunday')",None,,720,"
      SELECT (YEAR(`Calcs`.`datetime0`) - YEAR(TIMESTAMP(`Calcs`.`date2`))) AS `TEMP(Test)(3579576882)(0)`
FROM `Calcs`
GROUP BY 1
    ","2
3
6
7
9
10
16
24
27
28
30
32","2
3
6
7
9
10
16
24
27
28
30
32",,,
cast_calcs.mydb,date.datename.sow.second,1,0,0,"DATENAME('second', [datetime0], 'monday')",None,,397,"
      SELECT SECOND(`Calcs`.`datetime0`) AS `TEMP(Test)(2740605400)(0)`
FROM `Calcs`
GROUP BY 1
    ","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""",,,
cast_calcs.mydb,date.datename.sow.second,1,0,0,"DATENAME('second', [datetime0], 'sunday')",None,,456,"
      SELECT SECOND(`Calcs`.`datetime0`) AS `TEMP(Test)(356589430)(0)`
FROM `Calcs`
GROUP BY 1
    ","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""","""0""
""16""
""20""
""22""
""23""
""26""
""28""
""31""
""34""
""35""
""37""
""44""
""50""
""52""
""56""",,,
cast_calcs.mydb,date.datediff.sow.hour,1,0,0,"DATEDIFF('hour', DATETIME([date2]), [datetime0], 'monday')",None,,1518,"
      SELECT ((TO_DAYS(`Calcs`.`datetime0`) - TO_DAYS(TIMESTAMP(`Calcs`.`date2`)))*24 + FLOOR(TIME_TO_SEC(ADDDATE(`Calcs`.`datetime0`, INTERVAL 0 SECOND)) / 3600) - FLOOR(TIME_TO_SEC(ADDDATE(TIMESTAMP(`Calcs`.`date2`), INTERVAL 0 SECOND)) / 3600)) AS `TEMP(Test)(1898404202)(0)`
FROM `Calcs`
GROUP BY 1
    ","19764
30230
52149
60223
62807
77988
79879
89991
144982
207792
209893
238618
240774
243862
264689
265856
280979","19764
30230
52149
60223
62807
77988
79879
89991
144982
207792
209893
238618
240774
243862
264689
265856
280979",,,
cast_calcs.mydb,date.datediff.sow.hour,1,0,0,"DATEDIFF('hour', DATETIME([date2]), [datetime0], 'sunday')",None,,3692,"
      SELECT ((TO_DAYS(`Calcs`.`datetime0`) - TO_DAYS(TIMESTAMP(`Calcs`.`date2`)))*24 + FLOOR(TIME_TO_SEC(ADDDATE(`Calcs`.`datetime0`, INTERVAL 0 SECOND)) / 3600) - FLOOR(TIME_TO_SEC(ADDDATE(TIMESTAMP(`Calcs`.`date2`), INTERVAL 0 SECOND)) / 3600)) AS `TEMP(Test)(4263325709)(0)`
FROM `Calcs`
GROUP BY 1
    ","19764
30230
52149
60223
62807
77988
79879
89991
144982
207792
209893
238618
240774
243862
264689
265856
280979","19764
30230
52149
60223
62807
77988
79879
89991
144982
207792
209893
238618
240774
243862
264689
265856
280979",,,
cast_calcs.mydb,operator,1,3,0,abs(num0),None,,455,"
      SELECT ABS(`Calcs`.`num0`) AS `TEMP(Test)(3816473022)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
0.0
3.5
10.0
12.3
15.7","%null%
0.0
3.5
10.0
12.3
15.7",,,
cast_calcs.mydb,operator,1,3,0,[num0],None,,438,"
      SELECT `Calcs`.`num0` AS `TEMP(Test)(965512284)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-15.7
-12.3
-3.5
0.0
3.5
10.0
12.3
15.7","%null%
-15.7
-12.3
-3.5
0.0
3.5
10.0
12.3
15.7",,,
cast_calcs.mydb,operator,1,3,0,[num1],None,,608,"
      SELECT `Calcs`.`num1` AS `TEMP(Test)(1826927073)(0)`
FROM `Calcs`
GROUP BY 1
    ","2.47
6.71
7.1
7.12
7.43
8.42
9.05
9.38
9.47
9.78
10.32
10.37
11.38
12.05
12.4
16.42
16.81","2.47
6.71
7.1
7.12
7.43
8.42
9.05
9.38
9.47
9.78
10.32
10.37
11.38
12.05
12.4
16.42
16.81",,,
cast_calcs.mydb,operator,1,3,0,bool0 AND bool1,None,,591,"
      SELECT ((`Calcs`.`bool0_` <> 0) AND (`Calcs`.`bool1_` <> 0)) AS `TEMP(Test)(3618731173)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,bool0 == bool1,None,,767,"
      SELECT ((`Calcs`.`bool0_` <> 0) AND (`Calcs`.`bool1_` <> 0) OR NOT (`Calcs`.`bool0_` <> 0) AND NOT (`Calcs`.`bool1_` <> 0)) AS `TEMP(Test)(830571724)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,bool0 != bool1,None,,471,"
      SELECT ((`Calcs`.`bool0_` <> 0) AND NOT (`Calcs`.`bool1_` <> 0) OR NOT (`Calcs`.`bool0_` <> 0) AND (`Calcs`.`bool1_` <> 0)) AS `TEMP(Test)(3090944671)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,bool0 or bool1,None,,503,"
      SELECT ((`Calcs`.`bool0_` <> 0) OR (`Calcs`.`bool1_` <> 0)) AS `TEMP(Test)(4182992858)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 == #7/4/1972#,None,,383,"
      SELECT (`Calcs`.`date0` = DATE('1972-07-04')) AS `TEMP(Test)(397499995)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 >= #11/12/1975#,None,,435,"
      SELECT (`Calcs`.`date0` >= DATE('1975-11-12')) AS `TEMP(Test)(1366787273)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 > #11/12/1975#,None,,476,"
      SELECT (`Calcs`.`date0` > DATE('1975-11-12')) AS `TEMP(Test)(3193322782)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 <= #11/12/1975#,None,,519,"
      SELECT (`Calcs`.`date0` <= DATE('1975-11-12')) AS `TEMP(Test)(822657216)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 < #11/12/1975#,None,,450,"
      SELECT (`Calcs`.`date0` < DATE('1975-11-12')) AS `TEMP(Test)(3764753091)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
false
true","%null%
false
true",,,
cast_calcs.mydb,operator,1,3,0,date0 - datetime0,None,,813,"
      SELECT ((TO_DAYS(`Calcs`.`date0`) - TO_DAYS(`Calcs`.`datetime0`)) + (TIME_TO_SEC(ADDDATE(`Calcs`.`date0`, INTERVAL 0 SECOND)) - TIME_TO_SEC(ADDDATE(`Calcs`.`datetime0`, INTERVAL 0 SECOND))) / (60 * 60 * 24)) AS `TEMP(Test)(937166222)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-11710.521
-10491.333
-85.4289
-39.9794
-31.5516","%null%
-11710.521
-10491.333
-85.4289
-39.9794
-31.5516",,,
